id,city_id,followers,following,created_at,updated_at
6551654,,0,0,31-01-14,05-08-20
6670085,,1,0,13-02-14,16-10-18
6688438,0,4,6,15-02-14,27-05-23
6787828,0,0,0,25-02-14,08-09-22
6823987,,38,18,01-03-14,15-05-23
6915391,0,0,0,11-03-14,22-02-21
6969148,,13,37,16-03-14,26-05-23
6969163,,0,0,16-03-14,22-10-21
6995340,0,4,7,19-03-14,29-05-23
6997214,0,0,4,19-03-14,04-06-16
7068535,0,8,10,26-03-14,08-12-22
7080071,0,0,0,27-03-14,27-02-16
7204760,0,0,1,07-04-14,09-06-22
7235738,,0,0,09-04-14,27-02-16
7243229,0,0,0,09-04-14,24-09-20
7244134,0,0,0,09-04-14,07-09-22
7290190,,0,0,14-04-14,27-02-16
7302358,0,0,0,15-04-14,06-07-17
7589719,,7,40,15-05-14,31-05-23
7591781,,0,0,15-05-14,27-02-16
7609797,,3,9,17-05-14,31-01-21
7645536,,0,0,20-05-14,27-02-16
7691358,0,22,36,24-05-14,08-06-23
7769689,,0,0,02-06-14,27-02-16
7800463,0,0,1,05-06-14,27-02-16
7803333,0,17,1,05-06-14,13-06-23
7911110,0,3,4,17-06-14,12-06-23
8029526,0,0,2,30-06-14,12-06-23
8059168,,0,0,03-07-14,11-07-16
8069196,0,2,0,04-07-14,07-01-17
8094131,0,0,0,07-07-14,27-02-16
8167004,0,0,0,15-07-14,09-11-19
8342748,,4,9,03-08-14,10-06-23
8362985,0,8,1,05-08-14,10-06-23
8392187,0,4,6,08-08-14,27-02-16
8420618,,2,1,11-08-14,27-02-16
8434472,0,0,0,13-08-14,13-08-14
8435818,0,10,15,13-08-14,27-02-16
8494091,0,4,2,19-08-14,26-02-16
8513088,,0,0,21-08-14,13-04-22
8559503,0,0,0,26-08-14,27-02-16
8641905,0,2,5,03-09-14,18-02-23
8768392,0,2,0,14-09-14,09-12-22
8783921,0,3,0,15-09-14,15-12-22
8825214,,2,14,18-09-14,12-06-23
8840165,0,0,4,20-09-14,06-06-23
8881986,0,0,0,23-09-14,10-06-23
8969075,,64,45,30-09-14,24-11-22
8999039,0,35,13,02-10-14,05-06-23
8999513,,0,5,02-10-14,05-05-23
9043223,0,0,5,06-10-14,10-04-23
9050002,0,0,0,07-10-14,07-10-14
9259308,0,0,0,15-10-14,26-07-17
9322404,0,0,0,20-10-14,17-03-15
9333187,0,0,0,21-10-14,03-08-20
9362127,0,4,3,23-10-14,27-02-16
9397472,0,0,1,25-10-14,04-02-21
9430785,3,1,0,28-10-14,27-02-16
9496788,0,5,21,01-11-14,26-02-23
9721057,0,0,3,13-11-14,01-06-23
9781670,0,2,0,16-11-14,05-11-20
9819921,0,4,2,18-11-14,07-06-23
10023220,0,3,4,01-12-14,11-05-23
10035726,,0,0,01-12-14,21-05-18
10071940,0,0,0,04-12-14,21-04-21
10192081,,0,0,15-12-14,04-09-22
10496524,,2,0,12-01-15,11-11-22
10538876,0,5,1,14-01-15,12-06-23
10654641,,9,9,22-01-15,10-02-23
10763752,,2,1,29-01-15,05-01-23
10852278,,1,0,04-02-15,07-08-20
10864249,,14,44,05-02-15,03-06-23
10880501,0,28,1,06-02-15,10-04-23
10881554,,0,0,06-02-15,24-04-23
10888023,0,5,8,06-02-15,24-05-23
10922795,,0,7,09-02-15,16-04-23
11079693,,7,7,19-02-15,15-05-23
11230500,,1,2,27-02-15,05-05-23
11247633,0,80,50,28-02-15,22-05-23
11255406,0,4,2,01-03-15,01-10-20
11262620,0,3,2,02-03-15,12-07-22
11368305,6,6,2,07-03-15,03-05-23
11401407,,0,0,10-03-15,28-02-16
11492577,0,0,0,15-03-15,07-10-20
11584640,0,5,9,21-03-15,05-06-23
11721133,0,1,0,30-03-15,10-12-19
11768427,0,0,0,02-04-15,09-04-23
11927641,0,4,2,13-04-15,05-05-23
11987675,0,34,26,17-04-15,09-05-23
12021468,0,34,67,19-04-15,08-06-23
12033296,0,13,11,20-04-15,30-05-23
12100397,0,25,27,24-04-15,05-03-23
12243288,,2,3,04-05-15,09-07-21
12348993,,1,0,08-05-15,28-02-16
12411682,,19,0,12-05-15,31-10-18
12594159,,0,0,25-05-15,24-05-23
12596808,,5,46,25-05-15,23-03-23
12608296,,1,0,26-05-15,20-06-20
12674539,,0,1,30-05-15,28-06-19
12690964,5,0,0,01-06-15,28-02-16
12692919,0,0,0,01-06-15,07-06-23
12703662,0,0,0,01-06-15,17-05-23
12964071,,11,28,19-06-15,07-06-23
13015969,0,1,0,23-06-15,28-04-23
13021754,,3,8,23-06-15,06-10-22
13223576,,1,0,07-07-15,28-05-20
13261750,0,0,3,09-07-15,17-02-23
13303659,0,0,9,12-07-15,27-05-22
13356453,,0,0,15-07-15,20-07-15
13402312,,0,5,19-07-15,26-05-23
13482373,0,99,98,24-07-15,08-06-23
13621066,0,20,40,03-08-15,13-06-23
13643179,8,0,0,04-08-15,12-06-23
13769987,5,14,2,12-08-15,11-05-23
13784462,0,0,0,13-08-15,22-02-23
13836260,0,7,5,17-08-15,26-05-23
13968552,8,0,0,25-08-15,06-04-23
13984100,,59,104,26-08-15,19-05-23
14042840,,0,0,30-08-15,15-05-21
14114666,8,5,4,03-09-15,22-05-23
14132620,0,4,4,04-09-15,23-01-23
14216355,0,0,0,10-09-15,28-02-16
14273351,,0,0,14-09-15,12-06-23
14326204,0,4,5,17-09-15,01-06-23
14326647,0,0,0,17-09-15,07-07-21
14886079,0,0,0,29-09-15,15-04-23
14886229,0,0,0,29-09-15,11-11-20
14894533,0,0,0,29-09-15,09-12-16
14907689,0,3,34,30-09-15,28-02-16
14910228,0,5,2,30-09-15,13-10-21
14937813,0,0,0,02-10-15,26-12-21
15047907,,4,38,09-10-15,14-03-22
15089428,0,0,0,12-10-15,28-02-16
15192264,0,5,4,19-10-15,01-06-23
15202121,,0,0,19-10-15,08-11-22
15213215,0,4,6,20-10-15,22-02-23
15256665,,8,8,23-10-15,06-05-23
15413104,0,4,1,30-10-15,14-06-23
15990102,,0,0,23-11-15,28-02-16
16305023,,24,19,15-12-15,28-05-23
16646217,,1,0,11-01-16,20-07-18
16683201,6,0,0,13-01-16,05-11-16
17021181,2,0,0,02-02-16,25-03-22
17209308,0,0,0,12-02-16,19-09-16
17267747,0,8,7,16-02-16,16-02-23
17293418,0,0,0,17-02-16,07-07-22
17307013,0,1,1,18-02-16,13-04-23
17466635,,0,0,25-02-16,21-06-22
17637439,,3,30,04-03-16,13-02-23
17989477,,6,24,21-03-16,17-04-23
18084264,0,0,0,26-03-16,25-03-23
18194047,0,12,7,31-03-16,23-01-23
18216969,0,0,3,01-04-16,30-05-22
18285082,0,20,111,05-04-16,18-03-23
18400142,0,265,45,11-04-16,13-06-23
18407118,0,0,0,11-04-16,28-03-20
18415360,0,9,24,12-04-16,29-05-23
18603314,,12,73,21-04-16,04-05-23
18709463,0,3,5,27-04-16,06-06-23
18726326,,0,0,28-04-16,10-09-20
19157803,,0,0,02-05-16,02-05-16
19210598,,1,1,05-05-16,19-09-22
19254270,,19,33,08-05-16,25-05-23
19359776,0,47,48,14-05-16,09-06-23
19366367,,0,0,14-05-16,09-05-23
19436752,0,1,1,18-05-16,11-06-23
19644754,0,0,16,30-05-16,05-06-23
19708061,0,1,2,02-06-16,22-06-22
19786159,0,0,2,06-06-16,18-02-20
19908522,0,0,0,13-06-16,13-06-16
20014859,0,0,4,18-06-16,22-12-21
20244168,,3,0,01-07-16,02-02-23
20360517,,0,0,08-07-16,16-05-22
20440015,0,0,0,13-07-16,13-04-23
20453914,6,0,0,14-07-16,14-07-16
20488304,,10,13,16-07-16,14-06-23
20513587,0,18,10,18-07-16,01-06-23
20571696,0,8,14,21-07-16,13-06-23
20590787,0,3,4,22-07-16,06-04-23
20599605,0,3,6,22-07-16,12-09-22
20662186,0,26,25,26-07-16,08-03-22
20669844,,0,0,26-07-16,28-07-16
20702024,,5,12,28-07-16,25-05-23
20710519,0,3,4,28-07-16,10-06-23
20720292,,2,0,29-07-16,23-11-22
20819246,,1,2,03-08-16,20-02-23
20823137,0,0,0,03-08-16,09-01-22
20905674,,9,3,08-08-16,12-06-23
21008078,,1,0,13-08-16,31-05-23
21030639,,0,0,15-08-16,01-02-21
21140773,0,0,0,20-08-16,20-08-16
21173591,0,0,0,22-08-16,31-08-16
21173667,0,0,0,22-08-16,31-07-22
21173712,0,1,2,22-08-16,20-05-23
21173725,0,0,0,22-08-16,22-05-23
21192973,0,2,16,23-08-16,30-05-23
21193374,,2,0,23-08-16,12-06-23
21215054,,0,0,24-08-16,24-08-16
21338448,0,0,0,30-08-16,30-08-16
21342696,0,5,21,30-08-16,13-05-23
22010172,,2,3,05-09-16,26-05-23
22028176,,0,1,06-09-16,12-04-23
22245869,5,26,33,16-09-16,13-06-23
22305507,0,0,0,19-09-16,26-04-21
22320756,0,2,0,20-09-16,21-08-17
22327331,,0,1,20-09-16,28-06-21
22341964,0,12,39,21-09-16,27-03-23
22344536,0,0,0,21-09-16,04-10-20
22374063,0,11,8,22-09-16,03-06-23
22546608,,0,0,30-09-16,30-09-16
22590615,,0,0,03-10-16,02-12-21
22592370,,3,1,03-10-16,21-03-23
22597065,0,5,4,03-10-16,06-06-23
22640209,0,0,0,05-10-16,28-02-23
22657992,0,10,12,06-10-16,12-02-23
22690816,,0,0,07-10-16,15-04-22
22708869,0,0,0,08-10-16,12-10-16
22891380,,0,1,17-10-16,09-03-20
22938962,,2,7,19-10-16,05-03-23
23185608,0,32,47,01-11-16,02-06-23
23280298,,0,0,05-11-16,07-02-22
23450230,0,0,0,14-11-16,02-07-17
23471059,,0,0,15-11-16,13-11-22
23504226,,0,0,16-11-16,16-11-16
23555833,0,22,34,18-11-16,05-02-23
23740775,0,72,43,25-11-16,01-04-23
23740856,0,32,25,25-11-16,25-05-23
24277044,,1,8,30-11-16,29-04-23
24382601,6,1,2,05-12-16,25-04-23
24395031,0,4,11,05-12-16,08-04-23
24649838,,0,0,19-12-16,14-09-22
24765887,,9,0,25-12-16,13-06-23
24790605,,0,0,27-12-16,20-01-17
24827083,0,1,6,29-12-16,03-05-23
24876371,,0,0,02-01-17,11-01-17
24903262,0,0,0,03-01-17,01-05-20
24928542,0,6,5,05-01-17,14-12-22
24961647,0,3,3,06-01-17,11-05-23
25033468,,0,0,10-01-17,19-11-18
25073518,0,4,16,12-01-17,28-04-23
25107827,0,0,1,13-01-17,24-06-22
25184743,0,0,1,17-01-17,16-05-23
25220784,,0,8,19-01-17,01-12-21
25407841,3,40,42,28-01-17,28-05-23
25408008,,0,0,28-01-17,16-08-20
25586893,,0,0,06-02-17,23-05-23
25661908,0,1,3,09-02-17,20-05-23
25786689,0,2,0,15-02-17,15-02-17
25800161,,1,2,15-02-17,18-06-21
25843851,,0,6,17-02-17,13-06-23
25931668,,3,2,21-02-17,28-02-23
25931737,,0,0,21-02-17,31-08-21
25981029,,0,0,23-02-17,25-04-23
25992878,,0,0,24-02-17,17-08-17
26020971,,0,0,25-02-17,01-06-23
26120352,0,0,2,01-03-17,15-07-21
26214872,0,3,2,06-03-17,21-05-23
26296578,0,0,1,09-03-17,22-03-23
26549683,0,0,0,20-03-17,12-01-23
26558566,,0,0,21-03-17,21-03-17
26708649,,4,15,27-03-17,17-05-23
26734195,,0,0,28-03-17,28-03-17
26787752,0,0,1,30-03-17,19-04-21
26844915,,39,113,01-04-17,13-06-23
26909784,0,0,1,04-04-17,18-05-19
27003946,0,1,1,07-04-17,07-04-17
27234174,0,0,0,10-04-17,22-01-21
27306140,,1,4,11-04-17,14-05-23
27340179,0,0,0,12-04-17,02-05-19
27642985,0,4,8,16-04-17,13-05-23
27668113,0,0,0,17-04-17,17-04-17
27702507,0,0,0,17-04-17,25-03-21
27733133,,4,14,18-04-17,19-10-22
27741772,0,0,0,18-04-17,06-04-23
27770901,0,2,1,19-04-17,10-06-21
27965287,4,4,7,24-04-17,08-06-23
28258862,0,10,15,01-05-17,29-05-23
28476353,,0,0,06-05-17,05-06-23
28622477,,0,0,11-05-17,22-04-23
28630297,3,0,0,11-05-17,23-03-23
28735704,,6,0,16-05-17,20-01-23
28783718,,0,0,18-05-17,01-12-22
28859908,0,0,0,22-05-17,15-08-22
28985401,,7,46,26-05-17,19-03-23
29012453,0,2,1,28-05-17,20-03-22
29086237,0,0,0,31-05-17,08-01-23
29115076,0,0,0,01-06-17,18-02-22
29178934,0,0,1,04-06-17,01-06-23
29215043,0,6,0,05-06-17,20-10-21
29462510,,0,1,15-06-17,22-11-22
29792912,0,0,0,30-06-17,24-03-22
29806633,,0,0,30-06-17,28-05-23
29928699,0,0,1,05-07-17,26-12-22
29987327,,0,0,07-07-17,07-07-17
30027374,0,0,0,09-07-17,11-09-20
30077420,0,1,0,11-07-17,24-11-22
30090160,,0,1,11-07-17,12-07-22
30260890,,1,4,18-07-17,25-04-23
30470437,0,0,0,26-07-17,30-11-20
30502046,0,0,0,27-07-17,27-07-17
30517177,,0,1,28-07-17,09-12-22
30523874,0,3,2,28-07-17,22-02-23
30528631,6,0,1,28-07-17,16-03-23
30689866,0,4,3,03-08-17,19-05-23
31000619,0,7,1,14-08-17,14-06-23
31018799,0,0,0,14-08-17,08-04-18
31033591,0,14,27,15-08-17,21-05-23
31039500,0,0,2,15-08-17,06-06-23
31217604,,2,1,21-08-17,08-06-23
31235492,0,12,10,22-08-17,23-01-23
31236928,0,31,27,22-08-17,14-04-23
31237771,0,13,5,22-08-17,18-11-22
31238878,0,28,10,22-08-17,13-06-23
31242188,,23,28,22-08-17,22-04-23
31246918,0,29,57,22-08-17,13-06-23
31260297,0,0,2,22-08-17,23-04-23
31282507,6,1,6,23-08-17,12-11-22
31302838,0,0,0,24-08-17,24-08-17
31362149,0,27,4,26-08-17,19-05-20
31407020,,3,3,28-08-17,22-09-20
31408474,,32,74,28-08-17,12-06-23
31442449,0,11,8,29-08-17,17-10-19
31477051,9,2,12,30-08-17,15-07-20
31516502,0,0,1,31-08-17,09-09-19
31533519,,3,2,01-09-17,05-06-20
31686963,,1,1,06-09-17,28-10-22
31694259,,1,1,06-09-17,18-05-21
31759362,0,0,0,08-09-17,16-05-23
31899027,0,5,1,12-09-17,27-04-23
31945644,5,5,3,14-09-17,13-11-22
31945681,5,0,0,14-09-17,20-08-22
31982614,,0,1,15-09-17,25-04-23
32058262,0,7,4,18-09-17,29-04-23
32066945,0,12,31,18-09-17,11-06-23
32170223,0,0,0,21-09-17,03-06-21
32215152,0,3,0,23-09-17,03-06-23
32295997,0,0,0,26-09-17,08-06-23
32304877,10,0,0,26-09-17,08-02-21
32305442,0,2,0,26-09-17,12-07-22
32402003,0,25,13,29-09-17,12-02-23
32419747,0,0,1,30-09-17,15-06-21
32514855,0,14,16,04-10-17,08-05-23
32597978,0,0,0,07-10-17,02-05-23
32665277,0,0,3,10-10-17,07-05-21
32742390,0,3,1,12-10-17,09-06-23
32770980,0,0,0,13-10-17,31-05-23
32927860,0,0,0,19-10-17,06-04-23
32933071,,0,0,19-10-17,19-10-17
32957616,0,0,0,20-10-17,29-05-22
33057315,,0,0,24-10-17,13-04-23
33373038,0,3,4,04-11-17,21-03-23
33562041,0,7,0,11-11-17,28-05-23
33597440,,1,1,12-11-17,17-05-23
33627064,,1,2,13-11-17,17-08-22
33693074,0,6,3,15-11-17,01-02-23
33702490,0,49,47,15-11-17,21-05-23
33719430,0,0,1,16-11-17,26-01-23
33749746,,0,0,17-11-17,17-11-17
33831855,0,18,18,20-11-17,13-06-23
33861085,,30,21,21-11-17,31-01-23
33871687,,2,0,21-11-17,08-05-23
33907720,0,0,0,22-11-17,06-10-22
33947391,0,10,1,24-11-17,14-09-22
33977992,,22,13,25-11-17,13-06-23
33984632,,0,0,25-11-17,25-11-17
34067013,,0,0,28-11-17,07-06-22
34164669,0,0,1,01-12-17,10-06-23
34401880,0,0,0,09-12-17,17-08-22
34671981,,0,0,19-12-17,14-06-23
34682825,,7,0,19-12-17,23-02-23
34716207,0,0,2,20-12-17,23-11-22
34800399,,0,0,23-12-17,24-05-23
34924212,0,13,13,28-12-17,24-05-23
35003387,0,4,0,01-01-18,08-05-23
35021899,,0,0,02-01-18,13-08-21
35046818,0,8,10,02-01-18,21-05-23
35137020,0,6,3,05-01-18,22-05-23
35253108,0,0,0,09-01-18,06-11-20
35785555,,0,0,24-01-18,21-11-19
35900188,0,0,1,28-01-18,16-08-22
35953505,,1,0,30-01-18,15-12-22
36140262,,0,3,04-02-18,23-03-21
36192225,,0,2,06-02-18,05-06-23
36237054,,7,16,07-02-18,10-06-23
36265803,0,0,1,08-02-18,28-03-23
36325257,,9,5,10-02-18,29-04-23
36434948,,0,4,13-02-18,19-11-20
36468354,0,0,0,14-02-18,21-12-21
36483200,0,0,0,14-02-18,10-01-23
36505998,3,2,3,15-02-18,25-02-23
36619381,,0,0,19-02-18,15-12-22
36689259,,0,0,21-02-18,22-02-18
36806251,,0,0,25-02-18,10-02-22
36819440,0,0,0,25-02-18,08-06-23
36881559,,6,16,27-02-18,08-06-23
36961083,0,0,0,01-03-18,01-05-20
37018899,0,0,0,03-03-18,04-05-22
37202115,0,0,0,09-03-18,09-03-18
37243873,,42,23,10-03-18,12-06-23
37272945,0,15,0,11-03-18,20-11-20
37326584,1,2,5,13-03-18,06-02-23
37329682,,0,0,13-03-18,10-04-18
37635729,0,68,150,21-03-18,19-05-23
37686832,,4,11,23-03-18,06-06-23
37711548,0,0,0,23-03-18,21-07-21
37825988,1,0,0,27-03-18,20-12-22
38020305,0,51,30,02-04-18,06-06-23
38070519,0,6,4,04-04-18,05-05-23
38094400,,1,2,05-04-18,23-06-22
38291490,,16,25,11-04-18,26-03-23
38292962,,1,11,11-04-18,21-12-22
38326420,0,3,1,12-04-18,09-12-22
38408253,0,1,1,15-04-18,10-06-23
38478347,,6,0,17-04-18,26-04-22
38525892,0,3,8,19-04-18,09-02-23
38621369,0,0,0,22-04-18,20-07-18
38621405,0,31,31,22-04-18,30-05-23
38725549,0,0,0,25-04-18,25-04-18
38946066,,0,14,03-05-18,06-06-23
39158156,4,0,0,10-05-18,15-10-18
39172682,0,5,6,10-05-18,17-04-23
39433197,0,0,2,19-05-18,26-01-23
39593211,0,0,0,24-05-18,30-01-20
39657623,,15,13,26-05-18,02-06-23
39722342,,0,2,29-05-18,21-07-21
39738870,0,1,0,29-05-18,02-01-23
39951469,,0,4,05-06-18,24-04-23
39991868,,0,0,06-06-18,02-06-21
40000916,0,25,38,06-06-18,08-02-23
40174805,,57,50,11-06-18,24-05-23
40181269,0,8,6,11-06-18,01-06-23
40224762,0,431,2,13-06-18,11-06-23
40237204,,12,23,13-06-18,25-04-23
40247233,0,0,0,13-06-18,04-03-22
40491312,0,2,1,22-06-18,06-06-23
40526175,0,0,0,23-06-18,11-12-22
40589687,,0,0,26-06-18,26-09-22
40593690,8,1,6,26-06-18,20-04-22
40625547,,6,5,27-06-18,01-06-23
40658328,0,21,13,28-06-18,04-04-23
40965041,,0,2,08-07-18,08-05-23
41387799,,0,0,18-07-18,26-05-23
41474457,0,0,0,20-07-18,20-07-18
41486295,,1,1,20-07-18,24-05-23
41781294,0,0,0,27-07-18,15-03-22
41828713,,4,6,28-07-18,21-05-23
41967397,,19,19,31-07-18,04-06-23
41967811,0,42,55,31-07-18,12-06-23
42029482,,0,0,02-08-18,05-08-20
42133050,,0,0,06-08-18,11-02-23
42138007,0,5,8,06-08-18,09-05-23
42249792,,1,2,09-08-18,18-09-22
42283125,,1,4,10-08-18,30-04-23
42285178,,1,3,11-08-18,05-02-23
42302155,,2,1,11-08-18,11-06-23
42326571,0,2,3,12-08-18,31-05-23
42369785,0,0,0,14-08-18,02-08-19
42444624,0,9,5,16-08-18,01-12-22
42444957,0,40,57,16-08-18,10-02-23
42467511,0,11,4,17-08-18,05-04-20
42467879,0,25,59,17-08-18,19-04-23
42474200,0,8,5,17-08-18,23-03-23
42480265,0,29,50,17-08-18,26-09-22
42482463,0,11,28,17-08-18,31-05-23
42514329,,0,0,19-08-18,22-09-18
42523503,0,9,16,19-08-18,22-04-23
42525101,0,23,3,20-08-18,16-05-23
42549629,,4,14,20-08-18,29-03-23
42620788,,0,0,22-08-18,02-03-23
42754835,0,4,4,27-08-18,01-06-23
43109400,0,0,0,09-09-18,19-11-21
43118662,,0,0,09-09-18,09-09-18
43201355,0,0,0,12-09-18,12-09-18
43210563,,0,0,12-09-18,09-04-23
43370602,,6,7,18-09-18,25-04-23
43378132,0,0,0,18-09-18,14-04-20
43734209,0,6,10,01-10-18,29-05-23
43747467,,31,18,01-10-18,10-06-23
43817914,,0,0,03-10-18,27-02-23
43821098,,4,14,03-10-18,18-03-23
43821186,0,16,27,03-10-18,02-06-23
43821712,0,12,14,03-10-18,21-06-22
43958695,,38,79,08-10-18,23-05-23
43968882,0,0,0,08-10-18,08-06-22
43994481,0,9,3,09-10-18,23-05-23
44169298,0,2,0,15-10-18,25-11-22
44199686,,2,3,16-10-18,28-02-23
44263333,0,0,3,18-10-18,14-06-23
44263403,0,0,0,18-10-18,31-05-23
44291462,,0,0,19-10-18,28-01-23
44292931,0,8,8,19-10-18,12-03-23
44390449,0,0,0,23-10-18,22-12-18
44422949,0,0,2,24-10-18,14-06-23
44497540,0,1,0,26-10-18,24-05-23
44563964,0,16,5,29-10-18,04-06-23
44651421,0,4,2,31-10-18,08-06-23
44772199,,4,5,05-11-18,12-06-23
44864959,0,9,8,08-11-18,22-03-23
45214105,0,4,4,20-11-18,15-05-19
45265091,0,3,1,22-11-18,13-02-19
45293066,0,6,6,23-11-18,22-01-23
45297854,0,0,0,23-11-18,23-11-18
45578804,,3,5,03-12-18,17-05-23
45593347,0,16,6,04-12-18,04-12-21
45899321,2,0,1,15-12-18,06-05-22
46009152,5,1,0,19-12-18,31-08-22
46033905,,0,0,20-12-18,13-01-21
46064302,0,2,1,22-12-18,07-09-22
46064379,0,0,0,22-12-18,02-09-20
46070272,0,0,1,22-12-18,29-08-21
46302322,0,17,11,01-01-19,12-06-23
46322274,,83,94,02-01-19,20-04-23
46556049,,5,14,10-01-19,23-03-21
46570027,8,2,3,10-01-19,25-05-23
46646020,,0,0,13-01-19,02-04-19
46673118,6,0,4,14-01-19,14-07-21
46774978,,0,0,17-01-19,31-03-19
47160679,,0,0,29-01-19,27-04-23
47382637,,1,0,06-02-19,05-10-22
47387872,,0,0,06-02-19,06-02-19
47447576,0,2,1,08-02-19,13-06-23
47623796,0,3,1,14-02-19,24-04-20
47686334,0,0,0,16-02-19,15-12-21
47828211,,3,21,20-02-19,09-08-21
47873309,,8,13,22-02-19,27-09-22
48277037,,5,8,06-03-19,08-05-23
48513727,0,3,2,13-03-19,19-06-21
48757536,0,17,60,20-03-19,07-06-23
48864686,0,17,17,23-03-19,27-05-23
48884308,,0,0,24-03-19,14-09-19
48907382,,2,6,25-03-19,27-05-23
48980408,0,0,1,27-03-19,21-04-23
49056853,0,1,2,29-03-19,14-06-23
49088759,0,0,0,30-03-19,04-05-19
49094233,,1,1,30-03-19,02-03-23
49094323,,7,7,30-03-19,10-04-23
49195303,0,7,10,02-04-19,17-05-23
49229064,0,0,1,03-04-19,15-07-22
49237556,,0,0,03-04-19,04-04-22
49280636,,2,0,04-04-19,21-06-21
49291509,0,19,43,04-04-19,20-04-23
49428431,0,2,3,09-04-19,14-07-22
49486334,0,5,2,10-04-19,01-04-20
49514817,0,0,4,11-04-19,17-09-21
49683080,,0,0,16-04-19,21-11-20
49757028,,6,1,18-04-19,05-06-23
49768748,,0,0,18-04-19,12-06-23
49800473,0,32,17,20-04-19,20-05-23
49845282,,0,0,21-04-19,11-11-22
49872383,0,2,0,22-04-19,24-02-20
50014667,0,1,2,26-04-19,10-05-23
50020723,0,28,19,26-04-19,29-11-21
50044807,0,26,17,27-04-19,08-12-21
50153377,,7,9,30-04-19,30-11-21
50169396,8,0,0,01-05-19,15-10-21
50258634,,6,1,04-05-19,10-02-23
50259548,,9,5,04-05-19,04-04-23
50483524,0,0,2,10-05-19,12-06-23
50568515,0,39,47,13-05-19,12-06-23
50595168,0,0,0,13-05-19,13-04-23
50633934,0,0,0,14-05-19,14-05-19
50636981,,2,2,14-05-19,26-11-22
50657023,6,3,13,15-05-19,20-05-23
50841535,,6,13,20-05-19,10-10-22
50871855,3,0,1,21-05-19,09-09-19
51007331,,0,0,24-05-19,14-06-23
51023438,,0,0,25-05-19,26-05-19
51060760,0,0,0,26-05-19,13-06-23
51079890,,0,0,27-05-19,27-05-19
51121224,,1,2,28-05-19,11-01-22
51226601,0,9,8,31-05-19,30-05-23
51335186,,0,0,03-06-19,03-06-19
51425063,,1,3,05-06-19,21-06-20
51747370,0,0,0,12-06-19,15-02-23
51825398,0,0,5,14-06-19,09-06-23
51890460,,8,10,16-06-19,22-03-23
51932935,0,17,9,17-06-19,12-06-23
51958179,,6,4,18-06-19,05-06-23
51973867,,1,2,18-06-19,02-11-21
52035586,0,2,3,20-06-19,03-06-23
52048646,,0,0,20-06-19,16-04-20
52072123,,0,0,21-06-19,02-07-22
52320920,,1,13,28-06-19,04-05-23
52324498,0,1,1,28-06-19,19-05-23
52335619,6,0,0,28-06-19,28-06-19
52411224,0,2,3,01-07-19,28-11-22
52429385,0,0,0,01-07-19,23-01-20
52431348,,2,0,01-07-19,03-02-23
