id,owner_id,language,created_at,updated_at,stargazers_count,forks_count
306049204,22245869,,21-10-20,21-10-20,0,0
259272017,22245869,,27-04-20,27-04-20,0,0
340576653,22245869,CSS,20-02-21,26-02-21,0,0
355175283,22245869,,06-04-21,02-12-21,0,0
512208208,22245869,,09-07-22,09-07-22,0,0
308142269,22245869,,28-10-20,28-10-20,0,0
534522694,22245869,,09-09-22,09-09-22,0,0
278793625,22245869,,11-07-20,11-07-20,0,0
357939672,22245869,,14-04-21,14-04-21,0,0
303839216,22245869,,13-10-20,13-10-20,0,0
595069388,22245869,,30-01-23,30-01-23,0,0
574106187,22245869,PHP,04-12-22,04-12-22,0,0
542063360,22245869,,27-09-22,27-09-22,0,0
410129829,22245869,,24-09-21,24-09-21,0,0
409851083,22245869,,24-09-21,24-09-21,0,0
422892956,22245869,,30-10-21,30-10-21,0,0
422892873,22245869,,30-10-21,30-10-21,0,0
422729016,22245869,,29-10-21,29-10-21,0,0
486540280,22245869,,28-04-22,28-04-22,0,0
586375737,22245869,,07-01-23,13-11-22,0,0
348712732,22245869,,17-03-21,17-03-21,0,0
648199668,22245869,,01-06-23,01-06-23,0,0
279304202,22245869,,13-07-20,13-07-20,0,0
375944343,22245869,,11-06-21,11-06-21,0,0
278992095,22245869,,12-07-20,12-07-20,0,0
303834155,22245869,,13-10-20,13-10-20,0,0
404655208,22245869,,09-09-21,09-09-21,0,0
352576715,22245869,,29-03-21,29-03-21,0,0
307277988,22245869,,26-10-20,26-10-20,0,0
294094618,22245869,,09-09-20,09-09-20,0,0
358272199,22245869,,15-04-21,15-04-21,0,0
358683372,22245869,,16-04-21,16-04-21,0,0
298220871,22245869,,24-09-20,24-09-20,0,0
478649763,22245869,JavaScript,06-04-22,08-04-22,1,0
402440116,22245869,,02-09-21,02-09-21,0,0
359719129,22245869,,20-04-21,20-04-21,0,0
357939691,22245869,,14-04-21,14-04-21,0,0
343800700,22245869,,02-03-21,02-03-21,0,0
547168560,22245869,,07-10-22,07-10-22,0,0
547168960,22245869,,07-10-22,01-09-22,0,0
556760269,22245869,,24-10-22,24-10-22,0,0
307391018,22245869,,26-10-20,26-10-20,0,0
480098750,22245869,,10-04-22,09-04-22,0,0
403660956,22245869,,06-09-21,06-09-21,0,0
488619515,22245869,,04-05-22,04-05-22,0,0
422892774,22245869,,30-10-21,30-10-21,0,0
589571881,22245869,,16-01-23,16-01-23,0,0
422729046,22245869,,29-10-21,29-10-21,0,0
444329857,22245869,,04-01-22,04-01-22,0,0
408623177,22245869,,20-09-21,20-09-21,0,0
282431108,22245869,,25-07-20,25-07-20,0,0
648199937,22245869,,01-06-23,01-06-23,0,0
382270246,22245869,,02-07-21,02-07-21,0,0
566719569,22245869,PHP,16-11-22,16-11-22,0,0
452174799,22245869,,26-01-22,25-01-22,0,0
480885430,22245869,,12-04-22,12-04-22,0,0
339852260,22245869,,17-02-21,17-02-21,0,0
422729191,22245869,,29-10-21,29-10-21,0,0
410129814,22245869,,24-09-21,24-09-21,0,0
522853072,22245869,,09-08-22,30-07-22,0,0
492303139,22245869,,14-05-22,14-05-22,0,0
375854477,22245869,,10-06-21,10-06-21,0,0
566186027,22245869,,15-11-22,15-11-22,0,0
213413686,22245869,,07-10-19,07-10-19,0,0
288924268,22245869,,20-08-20,20-08-20,0,0
277782284,22245869,,07-07-20,07-07-20,0,0
566190532,22245869,,15-11-22,15-11-22,0,0
595054867,22245869,,30-01-23,30-01-23,0,0
572232212,22245869,,29-11-22,29-11-22,0,0
531008236,22245869,,31-08-22,14-08-22,0,0
215749372,22245869,,17-10-19,17-10-19,0,0
570425650,22245869,,25-11-22,05-10-22,0,0
278791293,22245869,,11-07-20,11-07-20,0,0
276490746,22245869,,01-07-20,01-07-20,0,0
247897131,22245869,,17-03-20,17-03-20,0,0
306762088,22245869,,23-10-20,23-10-20,0,0
340481890,22245869,HTML,19-02-21,24-03-21,0,0
512106961,22245869,,09-07-22,09-07-22,0,0
281427142,22245869,,21-07-20,21-07-20,0,0
278077360,22245869,,08-07-20,08-07-20,0,0
491786749,22245869,PHP,13-05-22,26-07-22,0,0
410124532,22245869,,24-09-21,24-09-21,0,0
570915124,22245869,,26-11-22,26-11-22,0,0
486580538,22245869,,28-04-22,28-04-22,0,0
581737822,22245869,,24-12-22,24-12-22,0,0
487465329,22245869,,01-05-22,01-05-22,0,0
575291611,22245869,,07-12-22,03-12-22,0,0
573914804,22245869,,03-12-22,03-12-22,0,0
215825253,22245869,,17-10-19,17-10-19,0,0
480097244,22245869,,10-04-22,10-04-22,0,0
382569005,22245869,,03-07-21,03-07-21,0,0
263065079,22245869,JavaScript,11-05-20,11-05-20,0,0
422729347,22245869,,29-10-21,29-10-21,0,0
521012081,22245869,,03-08-22,13-04-22,0,0
480037755,22245869,,10-04-22,10-04-22,0,0
281515104,22245869,TypeScript,21-07-20,21-07-20,0,0
339353882,22245869,HTML,16-02-21,09-03-21,0,4
337387116,22245869,JavaScript,09-02-21,15-02-21,0,0
511104684,22245869,,06-07-22,06-07-22,0,0
279303915,22245869,,13-07-20,13-07-20,0,0
428690728,22245869,,16-11-21,16-11-21,0,0
533474816,22245869,,06-09-22,06-09-22,0,0
536306777,22245869,,13-09-22,13-09-22,0,0
306760440,22245869,,23-10-20,23-10-20,0,0
611524497,22245869,,09-03-23,09-03-23,0,0
527869319,22245869,,23-08-22,23-08-22,0,0
278054594,22245869,PHP,08-07-20,18-08-22,0,0
278062608,22245869,HTML,08-07-20,12-07-20,0,0
279303823,22245869,,13-07-20,13-07-20,0,0
425996068,22245869,,08-11-21,08-11-21,0,0
422728975,22245869,,29-10-21,29-10-21,0,0
422728098,22245869,,29-10-21,29-10-21,0,0
333456031,22245869,,27-01-21,27-01-21,0,0
528847878,22245869,,25-08-22,25-08-22,0,0
520501777,22245869,,02-08-22,02-08-22,0,0
310236418,22245869,,05-11-20,05-11-20,0,0
488617598,22245869,,04-05-22,04-05-22,0,0
354019929,22245869,JavaScript,02-04-21,10-04-21,0,0
270710226,22245869,HTML,08-06-20,01-07-20,0,0
547169125,22245869,,07-10-22,06-10-22,0,0
534912106,22245869,,10-09-22,10-09-22,0,0
361660195,22305507,,26-04-21,26-04-21,0,0
88151605,22305507,,13-04-17,13-04-17,0,0
88670241,22305507,Java,18-04-17,18-04-17,0,0
139357608,22305507,CSS,01-07-18,01-07-18,0,0
95863001,22305507,,30-06-17,30-06-17,0,0
88785565,22305507,Java,19-04-17,19-04-17,0,0
241826181,22305507,Kotlin,20-02-20,20-02-20,0,0
322572720,22305507,JavaScript,18-12-20,18-12-20,0,0
99421764,22305507,Java,05-08-17,16-11-18,0,0
97809460,22305507,,20-07-17,20-07-17,0,0
68648767,22305507,Java,19-09-16,19-09-16,0,0
71276623,22305507,Java,18-10-16,16-06-17,0,0
75324077,22305507,Java,01-12-16,16-06-17,0,0
294037209,22305507,,09-09-20,09-09-20,0,0
78099451,22305507,Java,05-01-17,16-06-17,0,0
80806586,22305507,Java,03-02-17,03-02-17,0,0
81791676,22305507,Java,13-02-17,13-02-17,0,0
68759351,22305507,Java,20-09-16,16-06-17,0,0
84183838,22305507,Java,07-03-17,07-03-17,0,0
242479062,22305507,Kotlin,23-02-20,06-03-20,0,0
243782615,22305507,Kotlin,28-02-20,28-02-20,0,0
232056932,22327331,,06-01-20,06-01-20,0,0
68736031,22327331,C++,20-09-16,20-09-16,0,0
272834899,22327331,,16-06-20,16-06-20,0,0
395767497,22341964,,13-08-21,13-08-21,0,0
358060829,22341964,,14-04-21,13-08-21,0,0
463651873,22341964,,25-02-22,25-02-22,1,0
465630915,22341964,,03-03-22,03-03-22,0,1
402035061,22341964,,01-09-21,19-10-21,0,0
395989374,22341964,Jupyter Notebook,14-08-21,04-06-22,0,0
390813304,22341964,Jupyter Notebook,29-07-21,04-06-22,0,0
460497260,22341964,Jupyter Notebook,17-02-22,14-06-22,1,0
457942057,22341964,,10-02-22,10-02-22,0,0
367367169,22341964,,14-05-21,23-02-22,0,0
214662365,22374063,JavaScript,12-10-19,23-01-22,0,0
438988027,22374063,JavaScript,16-12-21,16-12-21,0,0
444933281,22374063,JavaScript,05-01-22,05-01-22,0,0
483707539,22374063,,20-04-22,19-04-22,0,0
153071591,22374063,,15-10-18,15-10-18,0,0
238748119,22374063,CSS,06-02-20,23-06-22,0,0
444938634,22374063,,05-01-22,05-01-22,0,0
153073430,22374063,,15-10-18,05-05-19,0,0
151446575,22374063,,03-10-18,14-10-18,0,0
430051193,22374063,,20-11-21,20-11-21,0,0
346284427,22374063,Java,10-03-21,16-03-21,0,0
490837558,22374063,PHP,10-05-22,10-05-22,0,0
491028365,22374063,PHP,11-05-22,11-05-22,0,0
346635426,22374063,TypeScript,11-03-21,11-03-21,0,0
513302685,22374063,HTML,12-07-22,12-07-22,0,0
440941626,22374063,JavaScript,22-12-21,22-12-21,0,0
511221911,22374063,CSS,06-07-22,06-07-22,0,0
448300364,22374063,Vue,15-01-22,17-01-22,0,0
506686510,22374063,JavaScript,23-06-22,26-06-22,0,0
507682715,22374063,HTML,26-06-22,06-07-22,0,0
494529708,22374063,Python,20-05-22,20-05-22,0,0
278739134,22374063,Java,10-07-20,15-07-20,0,0
417725626,22374063,Vue,16-10-21,18-12-21,0,0
412359511,22592370,,01-10-21,06-12-21,0,0
432308260,22592370,PHP,26-11-21,06-12-21,0,0
510274265,22592370,JavaScript,04-07-22,12-07-22,1,0
525714227,22592370,,17-08-22,14-07-22,0,0
499097636,22592370,JavaScript,02-06-22,12-07-22,1,0
490016586,22592370,JavaScript,08-05-22,12-07-22,1,0
466865704,22592370,JavaScript,06-03-22,26-04-22,0,0
435394823,22592370,Python,06-12-21,20-12-21,0,0
520815803,22592370,JavaScript,03-08-22,04-08-22,0,0
388464561,22592370,JavaScript,22-07-21,25-07-21,0,0
550782987,22592370,PHP,13-10-22,18-10-22,0,0
72486678,22597065,HTML,31-10-16,14-11-16,2,1
620881619,22597065,Python,29-03-23,29-03-23,0,0
620257199,22597065,JavaScript,28-03-23,17-05-23,0,0
212042706,22640209,JavaScript,01-10-19,04-02-23,0,0
212052920,22640209,,01-10-19,01-10-19,0,0
582932382,22640209,TypeScript,28-12-22,28-12-22,0,0
607799607,22640209,TypeScript,28-02-23,28-02-23,0,0
591953727,22640209,TypeScript,22-01-23,22-01-23,0,0
595097101,22640209,Kotlin,30-01-23,30-01-23,0,0
218745883,22640209,Python,31-10-19,31-10-19,0,0
560442397,22657992,,01-11-22,01-11-22,0,0
256487361,22657992,HTML,17-04-20,21-03-22,0,0
144397454,22657992,JavaScript,11-08-18,23-05-22,9,3
93506096,22657992,,06-06-17,01-09-18,0,0
375734366,22690816,,10-06-21,10-06-21,0,0
374071994,22690816,,05-06-21,05-06-21,0,0
70285993,22690816,,07-10-16,05-06-21,0,0
245983694,22891380,,09-03-20,09-03-20,0,0
93426615,22938962,HTML,05-06-17,05-06-17,0,0
143983006,22938962,,08-08-18,08-08-18,0,0
76735283,22938962,CSS,17-12-16,17-12-16,0,0
74200148,22938962,R,19-11-16,19-11-16,0,0
136334268,22938962,,06-06-18,06-06-18,0,0
71368344,22938962,R,19-10-16,19-10-16,0,0
617403454,22938962,SCSS,22-03-23,22-03-23,0,0
76410837,22938962,HTML,14-12-16,14-12-16,0,0
278750137,22938962,,10-07-20,08-02-21,0,0
138210873,22938962,HTML,21-06-18,21-06-18,0,0
82776703,23185608,CSS,22-02-17,22-02-17,0,0
364240420,23185608,JavaScript,04-05-21,28-05-21,0,0
222711615,23185608,,19-11-19,19-11-19,0,0
212543359,23185608,JavaScript,03-10-19,03-10-19,0,0
471415688,23185608,Python,18-03-22,18-03-22,0,0
262882688,23185608,,10-05-20,10-05-20,0,0
266399617,23185608,,23-05-20,23-05-20,0,0
333692032,23185608,,28-01-21,28-01-21,0,0
220525374,23185608,Python,08-11-19,08-11-19,0,0
310063985,23185608,Vue,04-11-20,04-11-20,0,0
262873141,23185608,,10-05-20,10-05-20,0,0
258487385,23185608,Vue,24-04-20,24-04-20,0,0
513597797,23185608,,13-07-22,13-07-22,0,0
141633364,23185608,,19-07-18,20-08-21,2,2
182741002,23185608,Python,22-04-19,12-10-19,1,1
224183941,23185608,,26-11-19,26-11-19,0,0
208852537,23185608,Python,16-09-19,17-06-20,1,3
173687185,23185608,JavaScript,04-03-19,12-10-19,1,1
189424886,23185608,Python,30-05-19,06-11-20,1,1
285752988,23185608,,07-08-20,07-08-20,0,0
284439820,23185608,Vue,02-08-20,14-09-20,0,0
374966059,23185608,,08-06-21,08-06-21,0,0
175998064,23185608,HTML,16-03-19,17-03-19,0,0
180071184,23185608,HTML,08-04-19,08-04-19,0,0
503675040,23185608,,15-06-22,08-01-22,0,0
210898423,23185608,,25-09-19,25-09-19,0,0
131481202,23185608,,29-04-18,29-04-18,0,0
72636839,23185608,,02-11-16,02-11-16,0,0
320383399,23185608,Python,10-12-20,30-12-20,1,0
181443980,23185608,PHP,15-04-19,15-04-19,0,0
287772394,23185608,,15-08-20,15-08-20,0,0
184827079,23185608,JavaScript,03-05-19,09-06-20,2,0
162824164,23185608,Kotlin,22-12-18,12-10-19,1,1
155413418,23185608,JavaScript,30-10-18,02-11-18,0,0
128374203,23185608,Python,06-04-18,07-04-18,0,0
252111646,23185608,JavaScript,01-04-20,06-01-21,1,0
381660968,23185608,,30-06-21,30-06-21,0,0
125609410,23185608,JavaScript,17-03-18,18-09-19,2,0
222060138,23185608,,16-11-19,16-11-19,0,0
456882164,23185608,,08-02-22,28-07-21,0,0
203978061,23185608,JavaScript,23-08-19,23-08-19,0,1
313648550,23185608,JavaScript,17-11-20,22-11-20,0,0
209093365,23185608,,17-09-19,10-12-20,1,0
558011552,23185608,,26-10-22,11-06-21,0,0
167684357,23185608,,26-01-19,26-01-19,0,0
166538890,23185608,HTML,19-01-19,19-01-19,0,0
177678509,23185608,JavaScript,25-03-19,12-06-20,0,0
203781738,23185608,JavaScript,22-08-19,22-08-19,0,0
405572461,23185608,Python,12-09-21,12-09-21,0,0
178206405,23185608,Vue,28-03-19,29-06-19,0,0
82776490,23185608,,22-02-17,10-06-17,0,0
209358628,23185608,,18-09-19,18-09-19,0,0
111202415,23185608,PHP,18-11-17,18-11-17,0,0
251624091,23280298,Java,31-03-20,01-07-20,0,0
170832466,23280298,Java,15-02-19,07-02-22,0,0
96012860,23450230,HTML,02-07-17,02-07-17,0,0
565366821,23471059,,13-11-22,13-11-22,0,0
217320893,23555833,Java,24-10-19,24-10-19,0,0
217318203,23555833,Java,24-10-19,28-04-20,0,0
217316729,23555833,Java,24-10-19,24-10-19,0,0
217319904,23555833,HTML,24-10-19,24-10-19,0,0
213486444,23555833,,07-10-19,09-10-19,0,1
217322059,23555833,,24-10-19,24-10-19,0,1
215411387,23555833,JavaScript,15-10-19,21-10-19,2,2
217315658,23555833,JavaScript,24-10-19,24-10-19,0,1
213387376,23555833,,07-10-19,09-10-19,0,2
217318025,23555833,,24-10-19,24-10-19,0,2
217319281,23555833,Java,24-10-19,24-10-19,0,1
217317359,23555833,Java,24-10-19,31-10-20,0,1
217748145,23740775,,26-10-19,26-10-19,0,0
125431643,23740775,Java,15-03-18,01-06-18,1,0
102437102,23740775,TypeScript,05-09-17,20-12-21,0,0
105729295,23740775,,04-10-17,07-11-17,2,1
124662632,23740775,TypeScript,10-03-18,14-03-18,0,0
105362096,23740775,,30-09-17,07-11-17,2,0
529597419,23740775,,27-08-22,21-04-22,0,0
102874655,23740775,JavaScript,08-09-17,07-11-17,1,1
147869503,23740775,,07-09-18,21-04-19,0,1
322391534,23740775,JavaScript,17-12-20,23-12-20,2,0
78456627,23740775,,09-01-17,07-11-17,2,0
258013553,23740775,,22-04-20,22-04-20,0,0
78457354,23740775,,09-01-17,07-11-17,2,0
104287715,23740775,,21-09-17,20-05-19,1,0
168003379,23740775,Java,28-01-19,28-01-19,0,0
98289471,23740775,,25-07-17,07-11-17,2,0
167267980,23740775,JavaScript,23-01-19,23-01-19,0,0
104527601,23740775,JavaScript,22-09-17,21-04-19,0,0
150640141,23740775,Java,27-09-18,18-02-23,5,2
442271193,23740775,,27-12-21,27-12-21,0,0
107461691,23740775,CSS,18-10-17,07-11-17,2,3
114749347,23740775,PHP,19-12-17,19-12-17,0,0
89290119,23740775,C,24-04-17,07-11-17,2,0
128692568,23740775,Shell,09-04-18,09-04-18,0,0
101108246,23740775,CSS,22-08-17,12-03-23,1,0
99213745,23740775,,03-08-17,07-11-17,2,0
124656389,23740775,HTML,10-03-18,10-03-18,0,0
127308437,23740775,TypeScript,29-03-18,06-10-19,0,0
408175943,23740775,,19-09-21,19-09-21,0,0
183929481,23740775,JavaScript,28-04-19,30-04-19,0,0
101900479,23740775,Java,30-08-17,15-12-17,1,2
117649376,23740775,HTML,16-01-18,20-01-18,0,1
125246272,23740775,PHP,14-03-18,14-03-18,0,0
204002680,23740775,JavaScript,23-08-19,23-08-19,0,0
127213433,23740775,PHP,29-03-18,27-10-19,0,0
101887157,23740775,JavaScript,30-08-17,07-11-17,2,0
195700902,23740775,,07-07-19,07-07-19,0,0
194308569,23740775,C,28-06-19,28-06-19,0,0
104289184,23740775,CSS,21-09-17,07-11-17,2,0
425860483,23740775,,08-11-21,08-11-21,0,0
101612510,23740775,Java,28-08-17,28-08-17,0,0
97163830,23740775,PHP,13-07-17,07-11-17,1,1
143528744,23740775,PLSQL,04-08-18,21-04-19,0,0
114413367,23740775,Java,15-12-17,21-04-19,0,0
128404906,23740775,Prolog,06-04-18,21-04-19,0,0
203342831,23740775,PHP,20-08-19,20-08-19,0,0
198862057,23740775,PHP,25-07-19,05-06-20,0,0
215574027,23740775,PHP,16-10-19,28-04-23,29,16
244604723,23740775,,03-03-20,03-03-20,0,0
269737249,23740775,,05-06-20,05-06-20,0,0
157218414,23740775,Java,12-11-18,15-11-19,1,1
128404601,23740775,Prolog,06-04-18,21-04-19,0,0
182555887,23740775,,21-04-19,21-04-19,0,0
102181733,23740775,Python,02-09-17,07-11-17,2,0
405701604,23740775,TypeScript,12-09-21,05-01-22,0,0
91259512,23740775,,14-05-17,07-11-17,2,0
104288483,23740775,HTML,21-09-17,07-11-17,2,0
223973635,23740775,,25-11-19,25-11-19,0,0
151939780,23740775,Objective-C,07-10-18,07-10-18,0,0
109544953,23740775,Java,05-11-17,18-10-19,3,2
143434610,23740775,PHP,03-08-18,03-08-18,0,0
98289206,23740775,,25-07-17,07-11-17,2,0
221080702,23740775,,11-11-19,11-11-19,0,0
218064811,23740775,,28-10-19,11-11-20,0,0
226880616,23740775,,09-12-19,09-12-19,0,0
105115032,23740856,TypeScript,28-09-17,15-12-17,3,0
102361543,23740856,Java,04-09-17,15-12-17,3,0
102187889,23740856,Jupyter Notebook,02-09-17,15-12-17,3,0
392102555,23740856,Java,02-08-21,03-08-21,1,0
125608954,23740856,HTML,17-03-18,17-03-18,0,0
234887797,23740856,,19-01-20,19-01-20,0,0
105115330,23740856,TypeScript,28-09-17,15-12-17,3,0
135620587,23740856,PHP,31-05-18,15-04-19,2,0
197631711,23740856,HTML,18-07-19,18-07-19,0,0
127167375,23740856,HTML,28-03-18,28-03-18,0,0
109511620,23740856,Java,04-11-17,15-12-17,3,0
114174017,23740856,PHP,13-12-17,15-12-17,1,0
108682052,23740856,PHP,28-10-17,15-12-17,2,0
188579596,23740856,PHP,25-05-19,25-05-19,0,0
101070657,23740856,Java,22-08-17,07-11-17,1,0
102182135,23740856,Python,02-09-17,09-06-20,2,0
230268823,23740856,,26-12-19,26-12-19,0,0
105295449,23740856,TypeScript,29-09-17,15-12-17,3,0
109679368,23740856,Java,06-11-17,31-05-18,4,0
234887453,23740856,,19-01-20,19-01-20,0,0
233120720,23740856,,10-01-20,10-01-20,0,0
101314730,23740856,Java,24-08-17,15-12-17,2,0
127787070,23740856,,02-04-18,02-04-18,0,0
294929793,24277044,,12-09-20,12-09-20,0,0
335636291,24277044,HTML,03-02-21,03-02-21,0,0
342959617,24277044,HTML,27-02-21,27-02-21,0,0
75212039,24277044,,30-11-16,30-11-16,0,0
295984228,24277044,,16-09-20,16-09-20,0,0
384799400,24277044,CSS,10-07-21,10-07-21,0,0
294927328,24277044,,12-09-20,12-09-20,0,0
102040980,24382601,,31-08-17,31-08-17,0,0
103656841,24382601,HTML,15-09-17,15-09-17,0,0
87283823,24382601,JavaScript,05-04-17,06-04-17,0,0
94475421,24382601,CSS,15-06-17,15-06-17,0,0
97705991,24382601,HTML,19-07-17,19-07-17,0,0
159321173,24382601,HTML,27-11-18,27-11-18,0,0
163769395,24382601,JavaScript,01-01-19,01-01-19,0,0
105890494,24382601,,05-10-17,05-10-17,0,0
105003658,24382601,,27-09-17,27-09-17,0,0
119965564,24382601,CSS,02-02-18,05-02-18,0,0
97413953,24382601,HTML,16-07-17,19-07-17,0,0
102078553,24382601,,01-09-17,01-09-17,0,0
107408491,24382601,PHP,18-10-17,18-10-17,0,0
97751741,24382601,,19-07-17,19-07-17,0,0
91588149,24382601,,17-05-17,17-05-17,0,0
307421877,24395031,,26-10-20,26-10-20,0,0
581169679,24395031,,22-12-22,22-12-22,0,0
141835147,24395031,HTML,21-07-18,21-07-18,0,0
288712515,24395031,,19-08-20,27-01-21,0,0
290283567,24395031,,25-08-20,25-08-20,0,0
397540081,24395031,,18-08-21,18-08-21,0,0
286264871,24395031,,09-08-20,08-09-21,0,0
373534601,24395031,,03-06-21,03-06-21,0,0
373535262,24395031,,03-06-21,03-06-21,0,0
182206570,24395031,Python,19-04-19,19-04-19,0,0
187399901,24395031,Python,18-05-19,08-01-23,4,2
187524860,24395031,Python,19-05-19,20-06-22,0,1
307685628,24395031,,27-10-20,27-10-20,0,0
142200132,24395031,C#,24-07-18,24-07-18,0,0
286251756,24395031,,09-08-20,09-08-20,0,0
209251101,24395031,,18-09-19,18-09-19,0,0
288261839,24395031,,17-08-20,17-08-20,0,0
85421097,24765887,CSS,18-03-17,19-03-17,0,0
85243923,24765887,Java,16-03-17,19-03-17,0,1
85119849,24765887,Java,15-03-17,19-03-17,0,0
85243647,24765887,Java,16-03-17,19-03-17,0,0
85477272,24765887,CSS,19-03-17,20-03-17,0,0
85496212,24765887,Java,19-03-17,19-03-17,0,0
252942464,24765887,,04-04-20,04-04-20,0,0
97168974,24765887,,13-07-17,13-07-17,0,0
65035346,24765887,Java,05-08-16,28-01-23,1,4
97154808,24765887,,13-07-17,13-07-17,0,0
95304702,24765887,Java,24-06-17,28-01-23,10,1
93942398,24765887,CSS,10-06-17,12-06-17,0,4
58458742,24765887,Java,10-05-16,21-06-17,5,1
88411073,24765887,,16-04-17,16-04-17,0,0
83199688,24765887,JavaScript,26-02-17,26-02-17,0,0
64401430,24765887,JavaScript,28-07-16,12-08-19,3,1
249713911,24765887,,24-03-20,24-03-20,0,0
100289834,24765887,Java,14-08-17,28-01-23,0,0
92744901,24765887,Java,29-05-17,28-01-23,0,0
91160165,24765887,,13-05-17,26-06-18,1,0
83224025,24765887,,26-02-17,05-11-19,0,0
218449692,24765887,Java,30-10-19,30-10-19,0,0
218449754,24765887,Java,30-10-19,30-10-19,0,0
275251768,24765887,,26-06-20,26-06-20,0,0
217208298,24765887,Java,24-10-19,27-10-19,0,0
92165441,24765887,Java,23-05-17,28-01-23,0,0
77459417,24790605,,27-12-16,27-12-16,0,0
436654888,24827083,JavaScript,09-12-21,25-07-22,0,0
312639983,24827083,JavaScript,13-11-20,03-10-22,1,0
277297823,24827083,Java,05-07-20,29-05-22,0,0
397743828,24827083,,18-08-21,18-08-21,0,0
416969549,24827083,HTML,14-10-21,15-05-22,1,0
274404207,24827083,,23-06-20,23-06-20,0,0
466304256,24827083,JavaScript,05-03-22,25-07-22,0,0
439193079,24827083,JavaScript,17-12-21,26-07-22,1,0
430410531,24827083,JavaScript,21-11-21,21-11-21,0,0
635080341,24827083,,01-05-23,01-05-23,0,0
517181093,24827083,JavaScript,23-07-22,16-03-23,0,0
635977439,24827083,,03-05-23,03-05-23,0,0
277329429,24827083,Java,05-07-20,29-05-22,0,0
431709259,24827083,JavaScript,25-11-21,22-08-22,1,0
78489838,24903262,,10-01-17,10-01-17,0,0
157766271,24928542,Java,15-11-18,15-11-18,0,0
147496583,24928542,JavaScript,05-09-18,05-09-18,0,0
147496615,24928542,Jupyter Notebook,05-09-18,05-09-18,0,0
109043776,24928542,C++,31-10-17,26-10-22,0,0
120791932,24928542,,08-02-18,08-02-18,0,0
80162584,24928542,,26-01-17,26-01-17,0,0
164124135,24928542,PHP,04-01-19,04-01-19,0,0
583621893,24928542,,30-12-22,30-12-22,0,0
557778211,24928542,HTML,26-10-22,26-10-22,0,0
469118098,24961647,C#,12-03-22,21-03-23,0,0
575692128,24961647,C,08-12-22,31-01-23,0,0
567978189,24961647,Shell,19-11-22,19-11-22,0,0
572341020,24961647,Shell,30-11-22,30-11-22,0,0
571884926,24961647,Shell,29-11-22,29-11-22,0,0
457110250,24961647,JavaScript,08-02-22,15-09-22,1,0
515436640,24961647,,19-07-22,15-09-22,1,0
515435759,24961647,Java,19-07-22,15-09-22,1,0
593972136,24961647,C#,27-01-23,27-01-23,0,0
442120104,24961647,JavaScript,27-12-21,27-11-22,0,0
612738794,24961647,C#,11-03-23,14-03-23,0,0
569871361,24961647,,23-11-22,23-11-22,0,0
484820193,24961647,C#,23-04-22,15-09-22,1,0
572173236,24961647,,29-11-22,29-11-22,0,0
78576181,25033468,JavaScript,10-01-17,10-01-17,0,0
375485161,25073518,JavaScript,09-06-21,10-06-21,0,0
462740343,25073518,Python,23-02-22,23-02-22,0,0
391697367,25073518,Jupyter Notebook,01-08-21,01-08-21,0,0
599194211,25073518,,08-02-23,08-02-23,0,0
471122476,25073518,,17-03-22,17-03-22,0,0
234263144,25073518,HTML,16-01-20,08-04-22,0,0
373829741,25073518,Java,04-06-21,04-06-21,0,0
372031302,25073518,,29-05-21,29-05-21,0,0
371792378,25073518,JavaScript,28-05-21,28-05-21,0,0
411734892,25073518,TypeScript,29-09-21,29-09-21,0,0
382359488,25073518,Java,02-07-21,04-07-21,0,0
348452540,25073518,JavaScript,16-03-21,17-03-21,0,0
347483650,25073518,JavaScript,13-03-21,14-03-21,0,0
394622348,25073518,Python,10-08-21,10-08-21,0,0
412788326,25073518,,02-10-21,04-10-21,0,0
457289813,25073518,JavaScript,09-02-22,09-02-22,0,0
143833037,25073518,CSS,07-08-18,07-08-18,0,0
279349943,25073518,,13-07-20,13-07-20,0,0
427135243,25073518,JavaScript,11-11-21,11-11-21,0,0
234334594,25073518,HTML,16-01-20,17-01-20,0,0
391000383,25073518,HTML,30-07-21,30-07-21,0,0
478705369,25073518,,06-04-22,06-04-22,0,0
276702421,25073518,JavaScript,02-07-20,02-07-20,0,0
480020632,25073518,JavaScript,10-04-22,22-04-22,1,0
291668891,25073518,HTML,31-08-20,17-11-20,0,0
457710766,25073518,JavaScript,10-02-22,10-02-22,0,0
421146097,25073518,,25-10-21,25-10-21,0,0
382848961,25073518,,04-07-21,04-07-21,0,0
410587424,25073518,Java,26-09-21,27-09-21,0,0
144121051,25073518,HTML,09-08-18,28-09-18,0,0
459067016,25073518,JavaScript,14-02-22,14-02-22,0,0
392076833,25073518,,02-08-21,02-08-21,0,0
462022005,25073518,Python,21-02-22,21-02-22,0,0
459229717,25073518,JavaScript,14-02-22,14-02-22,0,0
140594175,25073518,,11-07-18,11-07-18,0,0
474699655,25073518,,27-03-22,06-10-20,0,0
473526386,25073518,,24-03-22,24-03-22,0,0
360447884,25073518,JavaScript,22-04-21,22-04-21,0,0
378914160,25073518,JavaScript,21-06-21,21-06-21,0,0
376546131,25073518,JavaScript,13-06-21,13-06-21,0,0
377949495,25073518,JavaScript,17-06-21,17-06-21,0,0
378721924,25073518,HTML,20-06-21,20-06-21,0,0
